Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
2132,2132,4005,4005,1,Tue,Short Term Visitor,HW,3962.97,12,13
2223,2223,4005,4005,1,Tue,Short Term Visitor,HO,10711.46,11,12
2249,2249,4005,4005,1,Tue,Short Term Visitor,WH,1361.3,8,9
2321,2321,4005,4005,1,Tue,Short Term Visitor,WW,5478.31,15,16
2329,2329,4005,4005,1,Tue,Short Term Visitor,OW,4617.05,12,13
2330,2330,4005,4005,1,Tue,Short Term Visitor,WW,3215.8,17,18
2337,2337,4005,4005,1,Tue,Outbound Commuter,OO,445.86,7,8
2368,2368,4005,4005,1,Tue,Short Term Visitor,HO,3742.78,20,21
2393,2393,4005,4005,1,Tue,Short Term Visitor,WO,379.55,6,7
2445,2445,4005,4005,1,Tue,Home Worker,OO,263.81,13,14
2465,2465,4005,4005,1,Tue,Inbound Commuter,OO,1143.84,7,8
2466,2466,4005,4005,1,Tue,Inbound Commuter,OO,885.25,20,21
2478,2478,4005,4005,1,Tue,Short Term Visitor,WO,7591.37,13,14
2679,2679,4005,4005,1,Tue,Short Term Visitor,WH,327.99,6,7
2680,2680,4005,4005,1,Tue,Short Term Visitor,WH,4751.0,21,22
2691,2691,4005,4005,1,Tue,Resident Worker,OO,81.36,6,7
2959,2959,4005,4005,1,Tue,Short Term Visitor,WH,3059.04,22,23
2962,2962,4005,4005,1,Tue,Short Term Visitor,OW,4335.69,10,11
3146,3146,4005,4005,1,Tue,Long Term Visitor,HH,490.05,20,21
3199,3199,4005,4005,1,Tue,Short Term Visitor,HO,363.86,23,24
3240,3240,4005,4005,1,Tue,Short Term Visitor,WW,2317.46,7,8
3262,3262,4005,4005,1,Tue,Inbound Commuter,HH,231.12,13,14
3268,3268,4005,4005,1,Tue,Short Term Visitor,HW,1066.37,18,19
3327,3327,4005,4005,1,Tue,Long Term Visitor,HH,135.05,14,15
3442,3442,4005,4005,1,Tue,Short Term Visitor,WH,5323.09,12,13
3443,3443,4005,4005,1,Tue,Short Term Visitor,OW,4488.47,13,14
3457,3457,4005,4005,1,Tue,Inbound Commuter,HO,910.68,7,8
3458,3458,4005,4005,1,Tue,Inbound Commuter,OH,457.02,16,17
3508,3508,4005,4005,1,Tue,Short Term Visitor,WO,6440.41,12,13
3538,3538,4005,4005,1,Tue,Short Term Visitor,OW,3172.24,15,16
3575,3575,4005,4005,1,Tue,Inbound Commuter,HH,993.11,6,7
3583,3583,4005,4005,1,Tue,Short Term Visitor,OW,4401.15,14,15
3667,3667,4005,4005,1,Tue,Short Term Visitor,WH,313.66,5,6
3672,3672,4005,4005,1,Tue,Inbound Commuter,OO,672.52,21,22
3734,3734,4005,4005,1,Tue,Short Term Visitor,HO,7734.62,18,19
3742,3742,4005,4005,1,Tue,Outbound Commuter,OO,455.17,8,9
3799,3799,4005,4005,1,Tue,Inbound Commuter,HH,536.38,11,12
3825,3825,4005,4005,1,Tue,Long Term Visitor,OO,12562.68,15,16
4491,4491,4005,4005,1,Tue,Inbound Commuter,HW,44.09,6,7
4492,4492,4005,4005,1,Tue,Inbound Commuter,WH,15.71,14,15
4493,4493,4005,4005,1,Tue,Inbound Commuter,HO,321.25,18,19
4494,4494,4005,4005,1,Tue,Inbound Commuter,OH,466.87,21,22
4536,4536,4005,4005,1,Tue,Inbound Commuter,HH,611.09,9,10
4671,4671,4005,4005,1,Tue,Short Term Visitor,OO,1718.28,23,24
4727,4727,4005,4005,1,Tue,Resident Worker,OO,312.32,13,14
4803,4803,4005,4005,1,Tue,Home Worker,OO,116.41,18,19
4885,4885,4005,4005,1,Tue,Inbound Commuter,HH,546.58,15,16
4916,4916,4005,4005,1,Tue,Home Worker,OO,473.42,17,18
4917,4917,4005,4005,1,Tue,Home Worker,OO,110.45,20,21
5099,5099,4005,4005,1,Tue,Short Term Visitor,OW,795.17,20,21
5139,5139,4005,4005,1,Tue,Outbound Commuter,WO,358.17,14,15
5181,5181,4005,4005,1,Tue,Short Term Visitor,WO,2349.56,8,9
5236,5236,4005,4005,1,Tue,Outbound Commuter,OO,371.04,18,19
5238,5238,4005,4005,1,Tue,Short Term Visitor,HW,260.29,21,22
5272,5272,4005,4005,1,Tue,Long Term Visitor,OO,2106.82,5,6
5407,5407,4005,4005,1,Tue,Short Term Visitor,HW,5852.64,11,12
5459,5459,4005,4005,1,Tue,Inbound Commuter,OO,1386.06,18,19
5550,5550,4005,4005,1,Tue,Inbound Commuter,OO,671.86,12,13
5574,5574,4005,4005,1,Tue,Short Term Visitor,OW,472.35,21,22
5586,5586,4005,4005,1,Tue,Inbound Commuter,OO,414.01,5,6
5587,5587,4005,4005,1,Tue,Inbound Commuter,HO,80.99,21,22
5756,5756,4005,4005,1,Tue,Short Term Visitor,OO,5113.72,22,23
5768,5768,4005,4005,1,Tue,Short Term Visitor,WW,489.6,21,22
5769,5769,4005,4005,1,Tue,Short Term Visitor,WO,758.54,22,23
5858,5858,4005,4005,1,Tue,Inbound Commuter,OO,584.42,6,7
