Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
131220,131220,4004,4004,1,Tue,Outbound Commuter,HH,35.57,8,9
131221,131221,4004,4004,1,Tue,Outbound Commuter,WH,35.57,17,18
131222,131222,4004,4004,1,Tue,Outbound Commuter,HH,35.57,19,20
131223,131223,4004,4004,1,Tue,Outbound Commuter,HH,35.57,20,21
132064,132064,4004,4004,1,Tue,Home Worker,HH,19.32,20,21
132961,132961,4004,4004,1,Tue,Short Term Visitor,WO,67.12,7,8
137496,137496,4004,4004,1,Tue,Long Term Visitor,OH,38.6,17,18
137981,137981,4004,4004,1,Tue,Inbound Commuter,HO,19.63,19,20
138179,138179,4004,4004,1,Tue,Outbound Commuter,WO,59.67,14,15
139286,139286,4004,4004,1,Tue,Outbound Commuter,OW,33.22,17,18
140579,140579,4004,4004,1,Tue,Inbound Commuter,OH,44.19,14,15
140958,140958,4004,4004,1,Tue,Outbound Commuter,HO,23.46,8,9
140959,140959,4004,4004,1,Tue,Outbound Commuter,OH,23.46,10,11
140960,140960,4004,4004,1,Tue,Outbound Commuter,HH,23.46,14,15
141934,141934,4004,4004,1,Tue,Inbound Commuter,HO,27.26,7,8
141935,141935,4004,4004,1,Tue,Inbound Commuter,OH,27.26,15,16
142211,142211,4004,4004,1,Tue,Outbound Commuter,WO,31.64,7,8
146798,146798,4004,4004,1,Tue,Long Term Visitor,WH,15.55,15,16
146799,146799,4004,4004,1,Tue,Long Term Visitor,OH,57.1,21,22
147006,147006,4004,4004,1,Tue,Inbound Commuter,HO,35.97,17,18
147223,147223,4004,4004,1,Tue,Inbound Commuter,HH,52.95,14,15
