Rowno,Rowno,Origin_Zone,Destination_Zone,Start_Date,Aggregation,Subscriber_Class,Purpose,Count,Start_time,End_time1
12584,12584,4001,4001,1,Tue,Outbound Commuter,HH,42.79,15,16
12874,12874,4001,4001,1,Tue,Resident Worker,WW,140.03,13,14
13185,13185,4001,4001,1,Tue,Outbound Commuter,WO,128.92,9,10
13549,13549,4001,4001,1,Tue,Outbound Commuter,WH,38.11,14,15
13824,13824,4001,4001,1,Tue,Outbound Commuter,OW,385.18,9,10
13825,13825,4001,4001,1,Tue,Outbound Commuter,WO,250.32,18,19
13853,13853,4001,4001,1,Tue,Outbound Commuter,OO,432.95,10,11
13854,13854,4001,4001,1,Tue,Outbound Commuter,OO,510.45,12,13
13855,13855,4001,4001,1,Tue,Outbound Commuter,OO,338.18,14,15
13934,13934,4001,4001,1,Tue,Resident Worker,OO,380.4,19,20
14013,14013,4001,4001,1,Tue,Inbound Commuter,HO,65.76,20,21
14207,14207,4001,4001,1,Tue,Home Worker,OO,334.37,10,11
14208,14208,4001,4001,1,Tue,Home Worker,OO,693.53,11,12
14209,14209,4001,4001,1,Tue,Home Worker,OO,779.88,12,13
14215,14215,4001,4001,1,Tue,Short Term Visitor,HW,870.73,18,19
14901,14901,4001,4001,1,Tue,Inbound Commuter,HO,248.52,6,7
14902,14902,4001,4001,1,Tue,Inbound Commuter,WO,112.87,13,14
14903,14903,4001,4001,1,Tue,Inbound Commuter,OO,476.99,18,19
14904,14904,4001,4001,1,Tue,Inbound Commuter,OH,521.74,19,20
14967,14967,4001,4001,1,Tue,Home Worker,HO,92.52,9,10
15055,15055,4001,4001,1,Tue,Outbound Commuter,WH,519.95,15,16
15138,15138,4001,4001,1,Tue,Short Term Visitor,HW,1112.4,4,5
15283,15283,4001,4001,1,Tue,Long Term Visitor,WW,46.82,16,17
15319,15319,4001,4001,1,Tue,Short Term Visitor,OH,827.92,6,7
15830,15830,4001,4001,1,Tue,Home Worker,HH,127.53,5,6
15831,15831,4001,4001,1,Tue,Home Worker,HH,81.65,6,7
15832,15832,4001,4001,1,Tue,Home Worker,OH,55.89,10,11
15833,15833,4001,4001,1,Tue,Home Worker,HH,219.23,18,19
15834,15834,4001,4001,1,Tue,Home Worker,HH,226.78,19,20
16004,16004,4001,4001,1,Tue,Outbound Commuter,WW,255.55,17,18
16005,16005,4001,4001,1,Tue,Outbound Commuter,WH,185.8,18,19
16226,16226,4001,4001,1,Tue,Short Term Visitor,WO,428.93,7,8
16378,16378,4001,4001,1,Tue,Home Worker,OO,359.39,15,16
16696,16696,4001,4001,1,Tue,Long Term Visitor,OH,127.12,5,6
16946,16946,4001,4001,1,Tue,Inbound Commuter,HH,538.93,7,8
17048,17048,4001,4001,1,Tue,Inbound Commuter,HH,79.55,4,5
17421,17421,4001,4001,1,Tue,Outbound Commuter,HH,17.63,11,12
17873,17873,4001,4001,1,Tue,Inbound Commuter,OH,137.82,22,23
18044,18044,4001,4001,1,Tue,Outbound Commuter,OO,347.15,21,22
18087,18087,4001,4001,1,Tue,Short Term Visitor,HW,175.21,23,24
18549,18549,4001,4001,1,Tue,Outbound Commuter,WO,155.58,8,9
18597,18597,4001,4001,1,Tue,Outbound Commuter,WW,593.07,11,12
18995,18995,4001,4001,1,Tue,Inbound Commuter,HW,22.52,16,17
18996,18996,4001,4001,1,Tue,Inbound Commuter,WO,246.98,16,17
18997,18997,4001,4001,1,Tue,Inbound Commuter,OO,231.77,17,18
19002,19002,4001,4001,1,Tue,Short Term Visitor,HW,462.51,21,22
19117,19117,4001,4001,1,Tue,Resident Worker,OO,371.72,10,11
19118,19118,4001,4001,1,Tue,Resident Worker,OO,427.54,13,14
19718,19718,4001,4001,1,Tue,Inbound Commuter,OO,507.18,8,9
19719,19719,4001,4001,1,Tue,Inbound Commuter,OO,289.81,15,16
